gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,1,0,0,0,3,0.36766169154228856,0.0042003231017770605,1
1,0,0,0,0.41666666666666663,1,1,1,0,0,0,1,0,1,0,1,1,0.7129353233830846,0.31206438956842836,0
0,0,1,1,0.6527777777777778,1,1,0,1,1,0,1,1,1,2,1,1,0.6671641791044776,0.47178052157858297,0
1,0,0,0,0.75,1,1,1,1,1,0,1,1,1,2,1,1,0.8930348258706468,0.6625721209323794,0
1,0,0,0,0.6944444444444444,1,0,1,1,1,0,1,0,1,0,1,1,0.7487562189054726,0.5456612047080545,0
1,0,0,0,0.013888888888888888,1,0,1,1,0,0,0,0,1,0,1,3,0.6601990049751243,0.007592891760904685,1
0,0,0,0,1.0,1,0,2,0,0,0,0,0,0,2,0,1,0.019900497512437804,0.17864066466651282,0
0,0,0,0,0.40277777777777773,1,1,2,0,0,0,0,0,0,0,0,2,0.06865671641791044,0.07883683360258482,0
1,0,0,0,0.027777777777777776,1,1,0,0,1,0,0,0,0,0,1,3,0.3597014925373134,0.010996999769213017,1
0,0,0,0,0.1388888888888889,0,0,0,0,0,0,1,0,0,2,1,3,0.1129353233830846,0.032339026078929155,0
1,0,1,0,0.25,1,1,1,0,0,0,0,0,0,0,1,2,0.546268656716418,0.14852873297945998,0
0,1,0,0,0.15277777777777776,1,0,1,0,1,0,0,1,1,0,1,2,0.763681592039801,0.1271059312254789,1
1,0,0,0,0.2222222222222222,1,0,2,0,0,0,0,0,0,2,0,3,0.014925373134328346,0.030642741749365338,0
0,0,0,0,1.0,1,1,0,0,1,1,1,1,1,2,0,0,0.6800995024875621,0.730636972074775,0
1,0,0,0,1.0,1,1,1,0,1,1,1,1,1,2,0,0,0.9049751243781096,0.9069351488576045,0
0,0,1,1,0.5694444444444444,1,0,0,1,0,0,1,1,1,1,1,1,0.5616915422885572,0.36566466651280866,0
0,1,1,0,0.9027777777777777,1,0,1,1,1,1,0,0,1,0,0,2,0.7577114427860697,0.7047484421878606,0
0,1,0,0,0.18055555555555555,1,0,0,0,1,1,0,0,0,0,1,2,0.363681592039801,0.08221786291253173,0
1,1,0,0,0.05555555555555555,1,0,1,1,0,0,0,0,0,0,0,2,0.5681592039800994,0.029379183014078002,0
1,0,0,0,0.5694444444444444,1,1,0,0,0,1,0,0,1,1,0,3,0.46517412935323377,0.28998384491114704,0
1,1,0,0,0.20833333333333331,1,0,1,0,1,0,0,0,0,0,1,2,0.5587064676616916,0.12179783060235402,1
1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,0,0,1,3,0.3014925373134328,0.0034329563812600964,1
1,0,0,0,0.5833333333333333,1,1,1,1,1,1,0,0,1,1,1,2,0.8034825870646766,0.4938437572120932,0
0,0,1,0,0.7083333333333333,1,0,1,1,1,1,0,1,0,1,1,2,0.7487562189054726,0.5308966074313409,0
0,0,1,1,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,2,0.518905472636816,0.01481075467343642,1
1,1,1,0,0.013888888888888888,0,0,0,0,1,0,0,1,0,0,0,2,0.218407960199005,0.0024694207246711286,1
1,0,0,1,0.4444444444444444,1,1,0,0,1,1,1,1,1,1,0,1,0.6512437810945274,0.3016962843295638,0
1,0,0,0,0.1388888888888889,1,0,2,0,0,0,0,0,0,0,1,3,0.015920398009950265,0.02010731594738057,0
0,0,1,1,0.9305555555555555,0,0,0,0,1,1,1,1,1,2,1,2,0.41094527363184075,0.47139395338102924,0
0,0,1,1,0.8472222222222222,1,1,1,1,1,1,1,1,1,2,0,1,0.9636815920398009,0.8065255019616894,0
1,0,0,0,0.6944444444444444,1,1,1,1,1,1,1,1,1,1,0,1,0.9562189054726368,0.6660858527579046,0
0,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.26218905472636816,0.007125548119086083,1
0,1,1,0,0.40277777777777773,0,0,0,1,0,1,0,0,1,0,1,2,0.26616915422885573,0.1396088160627741,0
1,1,0,0,0.041666666666666664,0,0,0,0,0,1,0,0,1,0,1,2,0.22786069651741292,0.013085621970920839,1
1,1,0,0,0.18055555555555555,1,1,1,0,1,1,0,1,1,0,1,2,0.882089552238806,0.15526194322640202,1
1,1,1,0,0.7916666666666666,1,1,1,0,1,0,0,0,1,0,1,2,0.7124378109452736,0.5661839372259405,0
0,0,0,0,0.4305555555555555,0,0,0,1,1,0,1,0,1,2,1,0,0.3144278606965174,0.1732402492499423,0
0,0,1,0,0.625,1,1,1,1,1,1,1,1,1,1,0,3,0.9457711442786069,0.5785195015001154,0
0,0,1,1,0.8472222222222222,1,1,0,1,1,1,1,1,1,2,0,3,0.6950248756218904,0.6355815831987076,0
1,0,0,0,0.6944444444444444,1,1,2,0,0,0,0,0,0,2,0,0,0.06616915422885569,0.1357546734364182,0
0,1,0,0,0.2638888888888889,1,0,1,1,1,0,1,1,1,0,1,3,0.86318407960199,0.22945418878375262,0
1,0,0,0,0.8194444444444444,1,0,2,0,0,0,0,0,0,2,0,3,0.010945273631840807,0.1247172859450727,1
0,0,1,0,0.986111111111111,1,1,2,0,0,0,0,0,0,2,1,1,0.05970149253731341,0.1978017539810755,0
0,1,0,0,0.2222222222222222,1,0,1,0,0,0,1,1,1,0,1,2,0.7582089552238807,0.17221324717285946,1
1,0,1,0,0.7916666666666666,1,0,0,1,1,0,1,0,0,2,1,2,0.4129353233830846,0.3959554581121625,0
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0.06517412935323383,0.0006923609508423722,1
1,1,1,0,0.2777777777777778,1,1,1,0,1,0,1,1,1,0,0,2,0.8835820895522387,0.24847103623355646,0
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5208955223880596,0.005977382875605816,1
1,0,1,0,0.06944444444444445,1,1,1,0,1,0,1,0,0,0,1,2,0.6681592039800995,0.04411493191783984,1
0,0,1,0,0.7222222222222222,1,1,1,0,1,1,0,1,1,0,1,2,0.863681592039801,0.6469016847449804,1
1,1,1,0,0.29166666666666663,1,0,0,1,1,0,0,0,1,0,1,0,0.46467661691542295,0.15243480267712903,0
1,0,0,0,0.19444444444444442,0,0,0,0,0,1,1,1,1,0,1,2,0.3656716417910447,0.08690860835448881,0
0,0,0,0,0.06944444444444445,1,0,0,0,1,0,0,0,0,0,0,0,0.32139303482587056,0.026073159473805677,0
0,0,0,0,0.08333333333333333,1,0,0,1,1,0,0,0,0,0,0,3,0.36716417910447763,0.03509116085852758,0
0,0,0,0,0.1388888888888889,1,0,0,0,1,0,0,0,0,0,0,2,0.3278606965174129,0.05532540964689592,0
0,0,0,1,0.013888888888888888,1,1,2,0,0,0,0,0,0,0,0,3,0.07114427860696515,0.0007615970459266094,0
0,0,0,0,0.9444444444444444,1,1,0,1,0,0,0,0,0,0,0,3,0.36019900497512436,0.4233729517655204,0
1,0,1,1,0.25,1,0,1,0,0,1,0,1,1,0,0,3,0.7651741293532338,0.2032252480960074,1
0,0,0,0,0.3055555555555555,1,1,1,0,0,0,0,0,0,1,1,1,0.5746268656716418,0.20364643434110316,0
0,0,0,0,0.2777777777777778,1,0,0,0,0,0,0,0,0,0,1,2,0.25970149253731345,0.10481767828294485,0
1,0,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5149253731343283,0.005908146780521578,1
1,1,0,0,0.1111111111111111,1,0,1,0,1,0,0,0,0,0,1,2,0.5597014925373134,0.06782252480960074,1
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,1,1,0.2646766169154229,0.048072928686822065,1
1,1,0,0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,1,2,0.5756218905472636,0.1954650357719825,1
1,0,0,0,0.4861111111111111,1,0,0,1,1,1,0,0,0,1,0,3,0.42736318407960205,0.23106392799446113,0
1,0,1,1,0.3194444444444444,1,0,1,0,1,1,1,0,0,1,0,3,0.682089552238806,0.22178629125317334,0
0,1,0,0,0.08333333333333333,1,0,1,0,0,0,0,1,1,0,1,2,0.707462686567164,0.06335102700207708,0
0,0,0,0,0.16666666666666666,1,0,2,0,0,0,0,0,0,0,0,3,0.014427860696517386,0.023257558273713362,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.019900497512437804,0.00016732056312024,0
0,0,1,1,0.986111111111111,1,0,1,0,0,1,0,0,0,2,0,2,0.5751243781094527,0.6251615508885299,0
1,1,1,0,0.4861111111111111,1,1,1,0,0,1,0,1,1,0,1,2,0.8213930348258706,0.3944957304408031,0
1,0,1,1,0.5555555555555556,1,1,0,0,0,1,0,1,1,0,1,2,0.5601990049751243,0.3458285252711747,0
0,0,0,1,0.013888888888888888,1,0,1,1,0,0,0,0,0,0,1,3,0.5507462686567164,0.006323563351027001,1
1,0,0,0,0.3194444444444444,1,0,0,0,0,0,0,1,1,1,1,0,0.464179104477612,0.17205169628432956,0
0,1,0,0,0.05555555555555555,1,1,1,0,0,0,0,1,1,0,1,2,0.7681592039800995,0.04353796445880453,1
1,0,0,0,0.05555555555555555,1,0,1,0,0,1,1,0,1,0,1,2,0.7179104477611941,0.03898569120701593,0
0,0,1,1,0.9444444444444444,0,0,0,0,1,1,1,1,1,2,0,1,0.41840796019900495,0.47198246018924533,0
1,0,0,1,0.5277777777777778,1,1,1,0,1,0,0,0,0,0,1,3,0.6328358208955223,0.36036233556427416,0
1,0,1,1,0.7222222222222222,1,1,2,0,0,0,0,0,0,2,0,3,0.06517412935323383,0.13966074313408725,0
1,1,1,0,0.4444444444444444,1,1,1,0,0,0,0,0,0,0,1,2,0.5636815920398011,0.26362220170782363,1
1,0,1,1,0.40277777777777773,1,0,0,0,0,1,1,1,1,2,0,3,0.5701492537313433,0.2348949919224556,0
1,1,1,1,0.5277777777777778,1,1,1,0,1,0,0,1,1,0,0,2,0.8248756218905472,0.42961573967228245,0
1,0,0,1,0.6666666666666666,1,1,0,1,0,1,0,1,1,1,1,1,0.6019900497512437,0.42276136625894295,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.009950248756218888,5.192707131317781e-05,0
0,0,0,0,0.3055555555555555,1,0,1,1,0,0,1,0,1,0,1,2,0.7044776119402985,0.2154915762750981,0
0,0,0,0,0.5972222222222222,1,1,1,1,1,1,1,1,1,2,0,1,0.96318407960199,0.5626932840987768,0
0,1,1,0,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,1,2,0.508457711442786,0.03724901915531965,0
1,0,0,0,0.06944444444444445,1,0,1,0,0,0,0,1,0,0,1,2,0.6203980099502486,0.04578236787445188,1
1,0,1,1,0.7083333333333333,1,1,1,1,1,0,1,1,1,1,0,1,0.9134328358208955,0.654004154165705,0
1,0,0,0,0.986111111111111,1,0,2,0,0,0,0,0,0,2,1,1,0.01641791044776117,0.15420032310177706,0
0,0,1,1,0.5277777777777778,1,0,0,1,1,0,1,1,1,1,0,1,0.617412935323383,0.3507789060696977,1
1,1,1,0,0.3333333333333333,1,0,1,0,0,1,0,1,1,0,1,2,0.7452736318407961,0.2552792522501731,1
1,0,1,0,0.4861111111111111,1,1,1,0,0,0,1,1,0,0,1,1,0.7288557213930348,0.3712843295638126,0
0,1,0,0,0.75,1,1,0,1,1,0,1,1,1,1,0,0,0.6388059701492538,0.499803831063928,1
0,0,1,1,1.0,0,0,0,0,1,1,1,1,1,2,1,2,0.41542288557213924,0.48986845141933993,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.2641791044776119,0.003000230786983614,0
0,0,1,1,0.125,1,0,0,1,0,0,0,0,0,1,0,3,0.30199004975124377,0.04656127394414956,0
1,0,0,0,0.9583333333333333,0,0,0,1,1,0,1,1,1,2,1,0,0.4159203980099502,0.4797945995845834,0
0,0,1,0,0.7222222222222222,1,1,1,0,1,0,1,1,1,0,1,1,0.8402985074626866,0.5907339026078929,0
0,1,1,0,0.15277777777777776,1,0,1,0,0,0,1,1,0,0,1,2,0.6432835820895523,0.09938264481883222,0
0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5184079601990049,0.013876067389799216,1
0,1,1,1,0.38888888888888884,0,0,0,0,0,0,0,1,0,0,1,2,0.17562189054726368,0.11018347565197323,0
0,1,0,0,0.2361111111111111,1,1,1,0,0,1,0,0,0,0,1,1,0.6407960199004975,0.16746480498499886,0
0,0,1,1,0.4861111111111111,1,0,2,0,0,0,0,0,0,2,1,3,0.015920398009950265,0.08314678052157859,0
0,0,0,0,0.1111111111111111,1,0,2,0,0,0,0,0,0,1,1,3,0.009452736318407956,0.016518578352180936,0
1,0,0,0,0.6388888888888888,1,1,1,0,1,1,0,1,0,1,1,1,0.7626865671641792,0.5082102469420724,0
0,0,0,0,0.09722222222222221,1,1,1,0,0,0,0,0,0,0,1,2,0.553233830845771,0.05682552504038773,1
0,0,0,0,0.027777777777777776,1,1,1,0,0,1,0,0,0,0,0,3,0.6203980099502486,0.015808908377567505,1
1,0,1,1,0.9444444444444444,1,1,0,0,1,1,1,0,1,1,1,0,0.572636815920398,0.6087179783060235,1
0,0,0,0,0.5972222222222222,1,1,1,0,1,1,0,1,1,2,1,2,0.8592039800995025,0.5470863143318717,1
0,0,0,0,0.9444444444444444,1,1,0,1,1,1,1,1,1,2,1,2,0.6955223880597016,0.7073217170551581,0
0,0,0,0,0.5,1,0,1,0,1,0,0,1,1,0,1,1,0.7616915422885572,0.4092834064158781,0
1,0,1,0,0.875,1,1,1,0,1,1,0,1,1,0,1,2,0.8472636815920399,0.7597738287560581,1
0,1,0,0,0.4444444444444444,1,0,0,0,1,0,1,0,0,0,0,0,0.3621890547263681,0.20901223171013156,0
0,0,1,0,0.986111111111111,1,1,0,1,1,1,1,1,1,2,0,1,0.6716417910447761,0.7160166166628202,0
0,0,1,1,0.9166666666666666,1,1,0,1,1,1,0,0,0,0,1,0,0.4895522388059702,0.5180994691899377,0
1,0,0,0,0.875,1,0,2,0,0,0,0,0,0,1,0,3,0.02238805970149252,0.15109046849757676,0
0,0,0,1,0.5694444444444444,1,0,2,0,0,0,0,0,0,1,1,1,0.019900497512437804,0.09764597276713594,0
0,1,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.535820895522388,0.0061504731133164075,0
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,1,1,0,1,2,0.7179104477611941,0.017239787675975074,1
0,0,1,0,0.9722222222222222,1,0,2,0,0,0,0,0,0,2,0,0,0.011940298507462671,0.14824601892453265,0
0,0,0,0,0.3194444444444444,0,0,0,0,0,0,0,1,1,0,1,2,0.2656716417910448,0.11286060466189708,0
0,1,1,0,0.8888888888888888,1,0,1,1,1,1,0,0,1,1,0,0,0.7835820895522387,0.7399146088160627,0
1,0,1,1,0.5138888888888888,1,1,0,1,0,1,1,0,0,2,1,1,0.4432835820895522,0.2607835218093699,0
1,0,0,1,0.2361111111111111,1,0,0,0,0,0,0,0,0,1,0,3,0.26218905472636816,0.07645972767135933,0
0,1,0,0,0.09722222222222221,1,0,1,0,0,0,0,1,1,0,1,2,0.7054726368159204,0.06410685437341335,0
1,0,1,1,0.05555555555555555,1,1,1,0,1,1,0,0,0,0,1,0,0.6621890547263681,0.04074544195707362,1
0,1,0,0,0.29166666666666663,0,0,0,1,0,0,0,1,0,0,1,2,0.23532338308457706,0.0947726748211401,1
0,0,0,0,0.1388888888888889,1,0,1,0,0,0,0,0,1,0,1,0,0.6169154228855721,0.09545349642280176,1
0,1,0,0,0.2222222222222222,1,1,0,1,0,0,0,0,0,0,1,2,0.3567164179104477,0.10041541657050543,0
1,0,1,0,0.8888888888888888,1,1,1,0,1,0,1,1,1,2,1,2,0.8656716417910447,0.7852065543503346,0
1,1,1,0,0.375,0,0,0,1,0,0,0,0,0,0,0,1,0.12437810945273631,0.09073390260789292,1
1,0,1,1,0.5833333333333333,1,1,1,1,0,0,0,1,1,1,0,2,0.7845771144278606,0.46133741057004385,0
1,0,0,1,0.06944444444444445,1,0,2,0,0,0,0,0,0,0,0,3,0.019402985074626844,0.0074948072928686825,0
0,0,0,0,0.5694444444444444,1,0,1,0,1,0,1,1,1,2,1,0,0.8014925373134327,0.4546907454419571,0
1,0,1,0,0.8055555555555555,1,0,0,0,0,1,0,0,0,1,0,1,0.3189054726368159,0.3299965381952458,0
0,0,0,0,0.6527777777777778,1,0,2,0,0,0,0,0,0,2,1,3,0.02288557213930348,0.10695822755596586,0
1,0,0,0,0.25,1,0,1,0,0,0,1,0,0,0,1,0,0.5736318407960199,0.15627163627971383,0
1,0,0,0,0.06944444444444445,1,0,1,0,0,1,0,1,1,0,0,0,0.7786069651741293,0.05466766674359567,1
1,0,1,0,0.3194444444444444,1,0,0,1,0,0,0,0,1,0,1,0,0.4149253731343284,0.16007385183475653,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.008955223880596996,4.038772213247124e-05,0
1,0,1,0,0.986111111111111,1,1,1,0,0,1,0,1,1,1,1,1,0.8,0.8012981767828296,0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,1,0.9388059701492536,0.9355931225478883,0
1,0,1,1,0.4583333333333333,1,0,2,0,0,0,0,0,0,1,0,3,0.023383084577114438,0.07748096007385184,0
1,0,0,0,0.027777777777777776,1,1,1,0,0,0,0,1,0,0,1,2,0.6706467661691543,0.018774521117009002,1
1,0,0,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,2,0,3,0.17412935323383083,0.09369951534733441,0
0,0,1,1,0.7777777777777777,1,1,1,0,1,1,1,0,1,1,1,1,0.8109452736318408,0.6450034618047542,0
1,0,0,0,0.5138888888888888,1,0,1,0,1,0,0,1,1,0,1,1,0.7746268656716417,0.4186475882760212,0
0,0,0,0,0.5972222222222222,1,1,0,0,1,1,1,1,1,1,0,1,0.6651741293532337,0.42043041772444034,0
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,3,0.07064676616915422,0.0007558273713362566,0
0,0,1,0,0.3472222222222222,1,1,1,0,0,1,1,1,1,0,1,0,0.8626865671641791,0.2939879990768521,1
0,0,0,0,0.8472222222222222,1,1,0,1,1,1,1,1,1,2,0,2,0.7104477611940299,0.6104200323101777,0
1,0,0,0,0.2361111111111111,1,1,1,0,0,1,1,0,0,1,0,2,0.681592039800995,0.16056427417493654,0
0,0,1,0,0.5694444444444444,1,0,1,0,1,1,1,0,0,1,1,0,0.6761194029850747,0.3831352411723979,0
1,0,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,0,0,0,3,0.32238805970149254,0.0036752827140549274,1
1,1,1,1,1.0,0,0,0,1,1,1,1,1,1,2,1,0,0.46318407960199004,0.5439129933071775,0
1,0,0,0,0.013888888888888888,1,1,1,0,1,0,0,0,1,0,1,1,0.7223880597014924,0.008314101084698822,1
1,0,0,0,0.6666666666666666,1,1,1,0,1,1,0,1,1,2,1,0,0.8940298507462686,0.5825813524117239,0
1,1,1,0,0.15277777777777776,1,0,2,0,0,0,0,0,0,0,0,3,0.01691542288557213,0.022611354719593815,1
0,1,1,0,0.7638888888888888,1,1,1,0,1,1,0,0,0,0,1,2,0.6686567164179105,0.5603392568659128,1
0,0,0,0,0.5833333333333333,0,0,0,1,1,1,1,0,1,1,1,2,0.36318407960199006,0.26882644818832213,0
1,0,0,0,0.611111111111111,1,1,1,0,0,1,0,0,1,0,1,3,0.7179104477611941,0.46667435956612047,0
1,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,2,0.2562189054726368,0.002907915993537964,0
0,0,0,0,0.375,1,1,1,0,0,0,0,1,1,0,1,0,0.7696517412935323,0.2973055619663051,0
1,1,1,0,0.375,1,1,0,0,1,1,1,1,1,0,1,0,0.6621890547263681,0.2643376413570275,0
0,1,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.25920398009950246,0.008135241172397875,0
0,0,0,0,0.2638888888888889,1,0,2,0,0,0,0,0,0,0,0,3,0.01641791044776117,0.040243480267712906,0
0,1,1,0,0.5833333333333333,1,1,1,0,0,0,0,1,1,0,1,2,0.7641791044776118,0.4530002307869836,0
0,0,0,0,0.9166666666666666,1,1,0,1,1,1,1,1,1,2,1,1,0.7144278606965173,0.6862624048003693,0
1,1,1,0,0.4583333333333333,1,1,1,1,0,1,1,1,1,0,1,0,0.9119402985074626,0.42417493653357946,0
0,0,0,0,0.4722222222222222,1,0,1,0,1,0,0,0,0,0,1,1,0.554228855721393,0.2891357027463651,1
1,1,0,0,0.4583333333333333,0,0,0,0,0,1,1,1,1,0,1,2,0.36169154228855727,0.20596584352642514,0
0,0,1,1,0.3194444444444444,1,0,2,0,0,0,0,0,0,1,0,3,0.01791044776119402,0.04573044080313871,0
0,0,0,0,0.4444444444444444,1,0,2,0,0,0,0,0,0,1,0,0,0.014925373134328346,0.06985345026540503,0
0,0,0,0,0.15277777777777776,1,0,2,0,0,0,0,0,0,1,0,1,0.01791044776119402,0.025259635356565887,0
1,0,1,1,0.9583333333333333,1,1,1,0,0,1,0,1,1,0,1,1,0.8079601990049752,0.8064620355411956,1
0,0,1,0,0.9444444444444444,1,0,0,1,0,0,1,0,0,1,0,0,0.3746268656716417,0.4419570736210478,0
1,0,0,0,0.2777777777777778,1,0,2,0,0,0,0,0,0,2,1,3,0.014427860696517386,0.04622663281790907,0
1,0,0,0,1.0,1,0,2,0,0,0,0,0,0,2,1,1,0.015422885572139305,0.16731479344564967,0
1,0,1,1,0.8333333333333333,1,1,1,1,0,1,0,1,0,1,1,0,0.7676616915422886,0.6684975767366721,0
1,1,1,1,0.4444444444444444,1,0,1,0,1,0,0,1,1,0,1,3,0.7532338308457711,0.32802330948534497,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.01641791044776117,0.00012693284098776788,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.013432835820895522,9.231479344564949e-05,1
1,1,0,0,0.041666666666666664,1,1,1,0,1,0,0,0,0,0,1,2,0.6278606965174128,0.02479806138933764,1
0,0,1,0,0.6388888888888888,1,1,2,0,0,0,0,0,0,1,1,0,0.061691542288557194,0.12085737364412649,0
0,0,1,0,0.40277777777777773,1,1,1,0,0,0,0,0,0,0,1,2,0.564179104477612,0.24581698592199402,0
1,0,0,0,0.7083333333333333,1,1,1,0,1,1,1,0,0,0,1,2,0.6875621890547263,0.5139856912070159,0
0,1,1,0,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,1,0,0.5213930348258707,0.4069063004846527,0
0,0,1,1,0.2222222222222222,1,0,1,0,1,0,0,0,0,0,0,0,0.5472636815920398,0.13581237018232173,0
1,0,1,0,0.9722222222222222,1,1,1,0,1,1,1,0,1,2,1,0,0.800497512437811,0.7893030233094853,0
0,0,1,1,0.5555555555555556,1,1,2,0,0,0,0,0,0,2,1,3,0.06517412935323383,0.11607431340872376,0
0,0,1,1,0.3055555555555555,1,0,1,0,1,0,0,0,1,0,0,2,0.6472636815920397,0.21083544888068315,1
0,1,0,0,0.013888888888888888,1,0,1,0,0,1,0,0,0,0,1,0,0.5676616915422885,0.006519732287099007,1
0,0,1,1,0.06944444444444445,1,1,2,0,0,0,0,0,0,0,1,3,0.06019900497512437,0.013091391645511194,0
0,0,0,0,0.09722222222222221,1,0,1,0,0,0,0,0,0,0,1,0,0.5134328358208955,0.05731017770597739,0
1,0,0,1,0.40277777777777773,1,1,1,0,1,1,1,0,1,1,0,1,0.8189054726368158,0.3244461112393261,0
1,0,1,1,0.611111111111111,1,1,2,0,0,0,0,0,0,1,0,3,0.07412935323383085,0.12597507500576968,0
0,0,0,0,0.1388888888888889,0,0,0,1,1,1,0,0,0,0,0,0,0.22338308457711442,0.04967689822294023,0
0,1,1,0,0.7638888888888888,1,1,0,0,0,0,0,0,0,0,0,0,0.3323383084577114,0.3253807985229633,0
1,1,1,0,0.7222222222222222,1,1,1,0,1,1,0,1,1,1,1,0,0.8641791044776118,0.6182321717055158,0
0,0,1,1,0.1388888888888889,1,1,1,0,0,0,0,0,1,0,0,2,0.6736318407960199,0.09690745441957074,0
1,0,0,0,0.25,1,1,1,0,0,0,0,0,0,0,1,0,0.5706467661691541,0.1588102930994692,0
0,0,1,0,0.9444444444444444,1,1,0,1,0,0,1,0,0,1,0,0,0.3980099502487562,0.4566005077313639,0
0,0,1,1,0.8472222222222222,1,0,2,0,0,0,0,0,0,0,1,3,0.011442786069651711,0.1342891760904685,1
0,0,1,1,1.0,0,0,0,1,1,1,1,1,1,2,1,1,0.4671641791044776,0.5499249942303254,0
1,0,0,0,0.027777777777777776,1,0,0,1,0,1,0,0,0,0,0,2,0.3502487562189055,0.01162012462497115,0
1,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0.27014925373134324,0.05770828525271175,1
1,0,1,0,0.5694444444444444,1,0,2,0,0,0,0,0,0,2,1,2,0.014925373134328346,0.10162127855988923,0
0,0,0,0,0.3611111111111111,0,0,0,0,0,1,1,1,0,0,1,1,0.2606965174129353,0.13443341795522734,0
1,0,1,0,0.5,1,0,2,0,0,0,0,0,0,1,0,0,0.025870646766169153,0.08091968612970228,0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,1,0.9532338308457712,0.9750057696745904,0
1,0,1,0,0.4861111111111111,1,1,1,0,0,0,1,0,1,0,1,0,0.7124378109452736,0.36261250865451183,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,1,1,0,0,0,0,3,0.36616915422885565,0.004183014078006,0
0,0,1,1,0.2222222222222222,1,1,1,1,0,1,1,1,1,0,1,2,0.9422885572139305,0.21506462035541196,0
0,1,0,0,0.6805555555555555,1,1,1,1,0,0,0,1,1,0,0,1,0.8288557213930349,0.5829217632125547,0
0,0,1,0,0.75,1,1,1,1,1,1,1,1,1,1,1,3,0.9592039800995026,0.6959035310408493,0
0,0,0,1,0.25,1,1,0,1,0,0,0,0,1,0,0,2,0.46318407960199004,0.13246018924532657,0
0,0,1,0,0.5,1,0,1,0,0,0,0,0,1,0,0,2,0.618407960199005,0.33681629356104315,0
0,0,0,0,0.8333333333333333,1,1,1,0,1,1,0,1,1,0,1,2,0.8721393034825872,0.7359393030233095,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5104477611940298,0.0058562197092084005,1
0,0,1,1,0.7222222222222222,1,1,2,0,0,0,0,0,0,2,1,0,0.06766169154228854,0.14440918532194785,0
1,0,1,1,0.1111111111111111,1,0,1,0,0,1,0,1,1,0,1,2,0.7611940298507462,0.08547772905608124,0
1,0,1,1,1.0,1,0,1,1,1,0,1,1,1,2,0,0,0.8681592039800995,0.8761539349180707,0
0,0,0,0,0.8888888888888888,1,1,2,0,0,0,0,0,0,1,0,3,0.06417910447761191,0.18739326102007847,0
0,1,0,0,0.3055555555555555,1,0,0,1,0,1,1,0,1,0,1,3,0.5124378109452736,0.176159704592661,0
1,0,1,0,0.8333333333333333,0,0,0,0,1,1,1,1,1,0,1,0,0.4174129353233831,0.41121624740364643,0
0,0,1,1,0.38888888888888884,1,0,1,0,0,0,0,0,1,0,1,2,0.6248756218905472,0.25482344795753514,1
0,0,1,0,0.8472222222222222,1,1,2,0,0,0,0,0,0,2,0,3,0.061194029850746234,0.16144703438726057,0
0,0,0,0,0.3333333333333333,1,1,1,0,1,1,0,1,1,0,1,2,0.854726368159204,0.28569697669051464,0
1,0,1,1,0.38888888888888884,1,0,1,0,1,1,1,1,0,1,0,0,0.7427860696517413,0.31728017539810754,0
